index,id,group_id,phase_id,trial_phase,trial_expt,rev_ms,good?
4268,40,1,2,44,56,,0
4269,40,1,2,45,57,205.914405563786,1
4270,40,1,2,46,58,193.263405913207,1
4271,40,1,2,47,59,205.780365505973,1
4272,40,1,2,48,60,220.974746082718,1
4273,40,1,2,49,61,216.312230262658,1
4274,40,1,2,50,62,237.574800508231,1
4275,40,1,2,51,63,215.794791362415,1
4276,40,1,2,52,64,207.262919540999,1
4277,40,1,2,53,65,207.929550657905,1
4278,40,1,2,54,66,213.474442604866,1
4279,40,1,2,55,67,,0
4280,40,1,2,56,68,212.131684707697,1
4281,40,1,2,57,69,210.202450825168,1
4282,40,1,2,58,70,197.741089128563,1
4283,40,1,2,59,71,190.776492533941,1
4284,40,1,2,60,72,211.17195752559,1
4285,40,1,2,61,73,175.129613115845,1
4286,40,1,2,62,74,190.014860611617,1
4287,40,1,2,63,75,196.361419511845,1
4288,40,1,2,64,76,210.509429060074,1
4289,40,1,2,65,77,203.254539640753,1
4290,40,1,2,66,78,,0
4291,40,1,2,67,79,191.744157565319,1
4292,40,1,2,68,80,211.353518423367,1
4293,40,1,2,69,81,212.143346764011,1
4294,40,1,2,70,82,186.752880390688,1
4295,40,1,2,71,83,209.974094911321,1
4296,40,1,2,72,84,209.954203837491,1
4297,40,1,3,1,85,,0
4298,40,1,3,2,86,243.619470648352,1
4299,40,1,3,3,87,258.090063923795,1
4300,40,1,3,4,88,315.779656265376,1
4301,40,1,3,5,89,266.613636505201,1
4302,40,1,3,6,90,271.319674501741,1
4303,40,1,3,7,91,237.520911917697,1
4304,40,1,3,8,92,278.559170793977,1
4305,40,1,3,9,93,310.333775360998,1
4306,40,1,3,10,94,,0
4307,40,1,3,11,95,286.636121713867,1
4308,40,1,3,12,96,244.401075649455,1
4309,40,1,4,1,97,326.661837100831,1
4310,40,1,4,2,98,289.197930467485,1
4311,40,1,4,3,99,,0
4312,40,1,4,4,100,299.322878452465,1
4313,40,1,4,5,101,279.553423796838,1
4314,40,1,4,6,102,314.82365854009,1
4315,40,1,4,7,103,317.869606189083,1
4316,40,1,4,8,104,309.928757967581,1
4317,40,1,4,9,105,315.63221147636,1
4318,40,1,4,10,106,273.781685855911,1
4319,40,1,4,11,107,301.100375086397,1
4320,40,1,4,12,108,302.886363866926,1
4321,41,1,1,1,1,302.279395108168,1
4322,41,1,1,2,2,234.699667589696,1
4323,41,1,1,3,3,245.209690770442,1
4324,41,1,1,4,4,279.968056310688,1
4325,41,1,1,5,5,259.69914593857,1
4326,41,1,1,6,6,314.718051794332,1
4327,41,1,1,7,7,245.531083880544,1
4328,41,1,1,8,8,296.776552266161,1
4329,41,1,1,9,9,259.485768785388,1
4330,41,1,1,10,10,287.144439441206,1
4331,41,1,1,11,11,293.349590498615,1
4332,41,1,1,12,12,410.249635334929,1
4333,41,1,2,1,13,307.644297547213,1
4334,41,1,2,2,14,,0
4335,41,1,2,3,15,230.957878320203,1
4336,41,1,2,4,16,227.283117854504,1
4337,41,1,2,5,17,216.871239115441,1
4338,41,1,2,6,18,230.847719234518,1
4339,41,1,2,7,19,218.445580153637,1
4340,41,1,2,8,20,312.187688083104,1
4341,41,1,2,9,21,205.667606737336,1
4342,41,1,2,10,22,234.617236419264,1
4343,41,1,2,11,23,231.865306533865,1
4344,41,1,2,12,24,190.563137422561,1
4345,41,1,2,13,25,206.830896812254,1
4346,41,1,2,14,26,189.175667370505,1
4347,41,1,2,15,27,234.920426336521,1
4348,41,1,2,16,28,233.550373672674,1
4349,41,1,2,17,29,199.668815682311,1
4350,41,1,2,18,30,224.267538125413,1
4351,41,1,2,19,31,241.486091522254,1
4352,41,1,2,20,32,253.9456354792,1
4353,41,1,2,21,33,242.865692795764,1
4354,41,1,2,22,34,219.475140999602,1
4355,41,1,2,23,35,236.049085758899,1
4356,41,1,2,24,36,215.780677518736,1
4357,41,1,2,25,37,240.368886997168,1
4358,41,1,2,26,38,223.894904212635,1
4359,41,1,2,27,39,227.937983748999,1
4360,41,1,2,28,40,269.445386522698,1
4361,41,1,2,29,41,251.665874317307,1
4362,41,1,2,30,42,232.90455739161,1
4363,41,1,2,31,43,261.632224656211,1
4364,41,1,2,32,44,255.898983379653,1
4365,41,1,2,33,45,268.53354598183,1
4366,41,1,2,34,46,237.464964423601,1
4367,41,1,2,35,47,235.643853209364,1
4368,41,1,2,36,48,261.479015552596,1
4369,41,1,2,37,49,249.445125470858,1
4370,41,1,2,38,50,242.355956540625,1
4371,41,1,2,39,51,253.194138829908,1
4372,41,1,2,40,52,278.586174083665,1
4373,41,1,2,41,53,,0
4374,41,1,2,42,54,278.432993990044,1
4375,41,1,2,43,55,221.310471692626,1
4376,41,1,2,44,56,257.096188620373,1
4377,41,1,2,45,57,296.596452169499,1
4378,41,1,2,46,58,229.68346929689,1
4379,41,1,2,47,59,222.798570242556,1
4380,41,1,2,48,60,243.226030063211,1
4381,41,1,2,49,61,266.78696369275,1
4382,41,1,2,50,62,257.974761753456,1
4383,41,1,2,51,63,267.796510711793,1
4384,41,1,2,52,64,274.099519969232,1
4385,41,1,2,53,65,294.70975434487,1
4386,41,1,2,54,66,293.898187381758,1
4387,41,1,2,55,67,283.890260662792,1
4388,41,1,2,56,68,270.490554170182,1
4389,41,1,2,57,69,245.574070613846,1
4390,41,1,2,58,70,253.896750540849,1
4391,41,1,2,59,71,234.583352382188,1
4392,41,1,2,60,72,298.341630413373,1
4393,41,1,2,61,73,260.891810301558,1
4394,41,1,2,62,74,275.330548484266,1
4395,41,1,2,63,75,269.129014685554,1
4396,41,1,2,64,76,248.058026460928,1
4397,41,1,2,65,77,248.593606026665,1
4398,41,1,2,66,78,269.39888664613,1
4399,41,1,2,67,79,310.229531386476,1
4400,41,1,2,68,80,259.309840332611,1
4401,41,1,2,69,81,261.407885102694,1
4402,41,1,2,70,82,256.437271105141,1
4403,41,1,2,71,83,290.396427497786,1
4404,41,1,2,72,84,272.770100087573,1
4405,41,1,3,1,85,231.652322771204,1
4406,41,1,3,2,86,246.607423332628,1
4407,41,1,3,3,87,220.99642712209,1
4408,41,1,3,4,88,281.274934078875,1
4409,41,1,3,5,89,247.258280052986,1
4410,41,1,3,6,90,280.482936521964,1
4411,41,1,3,7,91,270.173696570312,1
4412,41,1,3,8,92,231.941840257551,1
4413,41,1,3,9,93,287.082346650396,1
4414,41,1,3,10,94,233.657479471276,1
4415,41,1,3,11,95,216.60355845622,1
4416,41,1,3,12,96,256.265812919903,1
4417,41,1,4,1,97,337.699690035364,1
4418,41,1,4,2,98,308.985786160398,1
4419,41,1,4,3,99,286.337078725425,1
4420,41,1,4,4,100,279.925605743269,1
4421,41,1,4,5,101,310.772179701261,1
4422,41,1,4,6,102,283.325689149797,1
4423,41,1,4,7,103,302.157451042829,1
4424,41,1,4,8,104,291.923422467533,1
4425,41,1,4,9,105,301.145491212484,1
4426,41,1,4,10,106,259.11440113502,1
4427,41,1,4,11,107,252.380020521945,1
4428,41,1,4,12,108,287.126030558439,1
4429,42,2,1,1,1,,0
4430,42,2,1,2,2,263.629814941976,1
4431,42,2,1,3,3,212.337222699701,1
4432,42,2,1,4,4,256.203495117544,1
4433,42,2,1,5,5,218.656479560168,1
4434,42,2,1,6,6,209.662993076295,1
4435,42,2,1,7,7,251.258563879742,1
4436,42,2,1,8,8,223.186647651302,1
4437,42,2,1,9,9,201.876734950892,1
4438,42,2,1,10,10,253.917394657266,1
4439,42,2,1,11,11,228.298936357943,1
4440,42,2,1,12,12,248.982270217872,1
4441,42,2,2,1,13,329.235930939458,1
4442,42,2,2,2,14,209.179806084427,1
4443,42,2,2,3,15,,0
4444,42,2,2,4,16,218.961666238542,1
4445,42,2,2,5,17,215.115345189102,1
4446,42,2,2,6,18,299.472211135167,1
4447,42,2,2,7,19,242.875287035847,1
4448,42,2,2,8,20,194.042693335438,1
4449,42,2,2,9,21,252.204883844157,1
4450,42,2,2,10,22,264.248701989082,1
4451,42,2,2,11,23,258.861817103919,1
4452,42,2,2,12,24,298.145779543692,1
4453,42,2,2,13,25,271.459428003726,1
4454,42,2,2,14,26,264.812466588578,1
4455,42,2,2,15,27,319.246596151935,1
4456,42,2,2,16,28,283.552644296386,1
4457,42,2,2,17,29,256.557494865288,1
4458,42,2,2,18,30,202.067663115045,1
4459,42,2,2,19,31,251.436899008643,1
4460,42,2,2,20,32,258.564902350339,1
4461,42,2,2,21,33,255.41252025123,1
4462,42,2,2,22,34,264.720678355612,1
4463,42,2,2,23,35,293.090107873402,1
4464,42,2,2,24,36,387.111204170761,1
4465,42,2,2,25,37,320.615793554717,1
4466,42,2,2,26,38,260.586503465786,1
4467,42,2,2,27,39,276.963316537221,1
4468,42,2,2,28,40,229.700797977006,1
4469,42,2,2,29,41,296.884379519669,1
4470,42,2,2,30,42,235.410449901009,1
4471,42,2,2,31,43,280.162495941147,1
4472,42,2,2,32,44,,0
4473,42,2,2,33,45,267.597654237453,1
4474,42,2,2,34,46,275.217947208659,1
4475,42,2,2,35,47,393.692465902207,1
4476,42,2,2,36,48,282.377089941246,1
4477,42,2,2,37,49,340.125118467775,1
4478,42,2,2,38,50,325.825958676416,1
4479,42,2,2,39,51,330.412473259466,1
4480,42,2,2,40,52,326.156642144459,1
4481,42,2,2,41,53,312.411191575682,1
4482,42,2,2,42,54,326.613267325667,1
4483,42,2,2,43,55,319.80039704613,1
4484,42,2,2,44,56,243.958293978257,1
4485,42,2,2,45,57,294.396003620302,1
4486,42,2,2,46,58,279.481520598521,1
4487,42,2,2,47,59,,0
4488,42,2,2,48,60,281.675305981619,1
4489,42,2,2,49,61,295.580743162705,1
4490,42,2,2,50,62,295.528816338456,1
4491,42,2,2,51,63,279.471832100653,1
4492,42,2,2,52,64,432.574544081032,1
4493,42,2,2,53,65,309.614010840877,1
4494,42,2,2,54,66,306.229569709372,1
4495,42,2,2,55,67,363.042121819221,1
4496,42,2,2,56,68,313.186038888242,1
4497,42,2,2,57,69,553.368972241753,1
4498,42,2,2,58,70,275.321620223813,1
4499,42,2,2,59,71,,0
4500,42,2,2,60,72,319.94483530603,1
4501,42,2,2,61,73,416.220491455305,1
4502,42,2,2,62,74,344.376506142324,1
4503,42,2,2,63,75,355.337477965557,1
4504,42,2,2,64,76,359.564913121794,1
4505,42,2,2,65,77,307.415407951788,1
4506,42,2,2,66,78,292.269670085688,1
4507,42,2,2,67,79,353.842066238952,1
4508,42,2,2,68,80,277.107006735838,1
4509,42,2,2,69,81,,0
4510,42,2,2,70,82,310.473885134603,1
4511,42,2,2,71,83,,0
4512,42,2,2,72,84,314.597172929839,1
4513,42,2,3,1,85,,0
4514,42,2,3,2,86,229.288453009405,1
4515,42,2,3,3,87,365.266579064685,1
4516,42,2,3,4,88,340.310723469731,1
4517,42,2,3,5,89,318.877984422232,1
4518,42,2,3,6,90,311.420818892413,1
4519,42,2,3,7,91,321.480949825885,1
4520,42,2,3,8,92,290.90750967856,1
4521,42,2,3,9,93,417.517149967833,1
4522,42,2,3,10,94,357.857985722757,1
4523,42,2,3,11,95,335.009152086807,1
4524,42,2,3,12,96,387.128721511953,1
4525,42,2,4,1,97,405.0274322069,1
4526,42,2,4,2,98,,0
4527,42,2,4,3,99,,0
4528,42,2,4,4,100,,0
4529,42,2,4,5,101,306.410789897517,1
4530,42,2,4,6,102,368.10019721556,1
4531,42,2,4,7,103,391.339775780941,1
4532,42,2,4,8,104,473.25482936226,1
4533,42,2,4,9,105,351.032026210646,1
4534,42,2,4,10,106,328.388025119625,1
4535,42,2,4,11,107,404.750301140949,1
4536,42,2,4,12,108,,0
4537,43,2,1,1,1,612.012782847852,1
4538,43,2,1,2,2,324.94743118375,1
4539,43,2,1,3,3,270.228917851939,1
4540,43,2,1,4,4,290.919070002147,1
4541,43,2,1,5,5,354.553270620774,1
4542,43,2,1,6,6,350.84674773742,1
4543,43,2,1,7,7,403.853933708592,1
4544,43,2,1,8,8,396.11005529594,1
4545,43,2,1,9,9,,0
4546,43,2,1,10,10,260.860100622914,1
4547,43,2,1,11,11,373.926438037676,1
4548,43,2,1,12,12,290.750291306777,1
4549,43,2,2,1,13,342.516111641227,1
4550,43,2,2,2,14,228.098817021934,1
4551,43,2,2,3,15,213.835720249503,1
4552,43,2,2,4,16,273.57088535542,1
4553,43,2,2,5,17,241.521264189847,1
4554,43,2,2,6,18,188.865599165486,1
4555,43,2,2,7,19,205.780730136824,1
4556,43,2,2,8,20,190.786244122202,1
4557,43,2,2,9,21,222.554529204624,1
4558,43,2,2,10,22,203.459193436725,1
4559,43,2,2,11,23,207.831137803898,1
4560,43,2,2,12,24,198.799027640972,1
4561,43,2,2,13,25,272.845764515885,1
4562,43,2,2,14,26,306.40346699895,1
4563,43,2,2,15,27,221.437546527117,1
4564,43,2,2,16,28,242.139283594984,1
4565,43,2,2,17,29,210.153630007811,1
4566,43,2,2,18,30,205.914643717991,1
4567,43,2,2,19,31,250.408565446716,1
4568,43,2,2,20,32,,0
4569,43,2,2,21,33,214.213270633729,1
4570,43,2,2,22,34,299.822453133318,1
4571,43,2,2,23,35,215.377041852236,1
4572,43,2,2,24,36,197.725340400361,1
4573,43,2,2,25,37,228.343013896657,1
4574,43,2,2,26,38,256.826542587344,1
4575,43,2,2,27,39,258.251291326362,1
4576,43,2,2,28,40,216.325398514079,1
4577,43,2,2,29,41,311.995946009743,1
4578,43,2,2,30,42,223.545611537859,1
4579,43,2,2,31,43,255.525999788647,1
4580,43,2,2,32,44,253.10791290423,1
4581,43,2,2,33,45,259.198309116292,1
4582,43,2,2,34,46,263.622177653004,1
4583,43,2,2,35,47,277.607225245854,1
4584,43,2,2,36,48,225.468498707888,1
4585,43,2,2,37,49,259.149677168624,1
4586,43,2,2,38,50,240.05150104856,1
4587,43,2,2,39,51,272.584043618659,1
4588,43,2,2,40,52,272.749586489485,1
4589,43,2,2,41,53,272.327892487871,1
4590,43,2,2,42,54,284.956981539745,1
4591,43,2,2,43,55,329.08147026401,1
4592,43,2,2,44,56,291.429800573186,1
4593,43,2,2,45,57,247.524837062495,1
4594,43,2,2,46,58,303.507130469873,1
4595,43,2,2,47,59,293.130909007188,1
4596,43,2,2,48,60,237.943796647579,1
4597,43,2,2,49,61,232.829568890365,1
4598,43,2,2,50,62,196.425017952144,1
4599,43,2,2,51,63,208.507827306521,1
4600,43,2,2,52,64,221.470588718638,1
4601,43,2,2,53,65,243.286988644054,1
4602,43,2,2,54,66,274.459169129492,1
4603,43,2,2,55,67,303.600718054608,1
4604,43,2,2,56,68,211.298328387018,1
4605,43,2,2,57,69,211.391556447088,1
4606,43,2,2,58,70,,0
4607,43,2,2,59,71,230.487733873035,1
4608,43,2,2,60,72,206.694210024727,1
4609,43,2,2,61,73,268.419334739778,1
4610,43,2,2,62,74,214.137079519839,1
4611,43,2,2,63,75,262.991284413513,1
4612,43,2,2,64,76,223.236250618246,1
4613,43,2,2,65,77,234.847056721764,1
4614,43,2,2,66,78,214.90658824935,1
4615,43,2,2,67,79,221.663047320199,1
4616,43,2,2,68,80,264.436404311211,1
4617,43,2,2,69,81,233.278420151625,1
4618,43,2,2,70,82,273.314597475445,1
4619,43,2,2,71,83,215.827325127229,1
4620,43,2,2,72,84,247.411222322689,1
4621,43,2,3,1,85,237.701064435698,1
4622,43,2,3,2,86,208.690208305635,1
4623,43,2,3,3,87,224.87986409357,1
4624,43,2,3,4,88,216.462443176598,1
4625,43,2,3,5,89,206.135533727599,1
4626,43,2,3,6,90,211.120213455349,1
4627,43,2,3,7,91,208.235142923667,1
4628,43,2,3,8,92,194.040987764611,1
4629,43,2,3,9,93,225.053317311675,1
4630,43,2,3,10,94,213.87375896098,1
4631,43,2,3,11,95,198.695693323811,1
4632,43,2,3,12,96,207.596162521074,1
4633,43,2,4,1,97,254.882495330764,1
4634,43,2,4,2,98,268.457804015288,1
4635,43,2,4,3,99,209.341328839635,1
4636,43,2,4,4,100,258.535969291376,1
4637,43,2,4,5,101,256.240980853015,1
4638,43,2,4,6,102,296.095916338256,1
4639,43,2,4,7,103,249.255328461683,1
4640,43,2,4,8,104,304.949475895748,1
4641,43,2,4,9,105,279.526897924181,1
4642,43,2,4,10,106,252.338181387144,1
4643,43,2,4,11,107,284.404070349026,1
4644,43,2,4,12,108,269.196652717101,1
4645,44,1,0,1,1,230.646558559011,1
4646,44,1,0,2,2,171.943339652585,1
4647,44,1,0,3,3,233.703400648332,1
4648,44,1,0,4,4,164.280693079277,1
4649,44,1,0,5,5,259.958570342261,1
4650,44,1,0,6,6,240.088119204474,1
4651,44,1,0,7,7,183.630167354307,1
4652,44,1,0,8,8,258.155006497223,1
4653,44,1,0,9,9,194.962914033027,1
4654,44,1,0,10,10,212.147328273387,1
4655,44,1,0,11,11,176.901911189438,1
4656,44,1,0,12,12,408.086157371829,1
4657,44,1,2,1,13,159.663198243484,1
4658,44,1,2,2,14,206.939404536703,1
4659,44,1,2,3,15,220.344243351135,1
4660,44,1,2,4,16,,0
4661,44,1,2,5,17,354.649911381355,1
4662,44,1,2,6,18,234.137919482068,1
4663,44,1,2,7,19,261.440067058266,1
4664,44,1,2,8,20,231.697342978484,1
4665,44,1,2,9,21,246.316510114737,1
4666,44,1,2,10,22,265.350852690422,1
4667,44,1,2,11,23,204.189179040179,1
4668,44,1,2,12,24,205.906190764389,1
4669,44,1,2,13,25,181.027176255872,1
4670,44,1,2,14,26,227.196203482561,1
4671,44,1,2,15,27,243.534741759918,1
4672,44,1,2,16,28,291.198671539519,1
4673,44,1,2,17,29,278.315794452125,1
4674,44,1,2,18,30,238.42090324807,1
4675,44,1,2,19,31,244.896411992024,1
4676,44,1,2,20,32,245.42927995393,1
4677,44,1,2,21,33,239.448319694707,1
4678,44,1,2,22,34,204.869377159042,1
4679,44,1,2,23,35,189.386327172482,1
4680,44,1,2,24,36,238.117524894302,1
4681,44,1,2,25,37,173.529551881988,1
4682,44,1,2,26,38,262.157056006306,1
4683,44,1,2,27,39,247.340314404533,1
4684,44,1,2,28,40,230.525261019779,1
4685,44,1,2,29,41,247.495837732835,1
4686,44,1,2,30,42,259.785604071653,1
4687,44,1,2,31,43,217.580339892799,1
4688,44,1,2,32,44,287.588288163945,1
4689,44,1,2,33,45,298.389521535317,1
4690,44,1,2,34,46,249.476558833478,1
4691,44,1,2,35,47,358.791017069647,1
4692,44,1,2,36,48,229.384506298642,1
4693,44,1,2,37,49,276.803617169069,1
4694,44,1,2,38,50,249.277085114629,1
4695,44,1,2,39,51,275.712290536081,1
4696,44,1,2,40,52,307.200684304938,1
4697,44,1,2,41,53,293.226336928363,1
4698,44,1,2,42,54,239.470922881596,1
4699,44,1,2,43,55,303.934674287483,1
4700,44,1,2,44,56,285.93795427887,1
4701,44,1,2,45,57,286.616730257537,1
4702,44,1,2,46,58,226.82389247452,1
4703,44,1,2,47,59,298.429376440413,1
4704,44,1,2,48,60,290.549963951906,1
4705,44,1,2,49,61,277.427464846771,1
4706,44,1,2,50,62,304.710784006204,1
4707,44,1,2,51,63,319.817184192453,1
4708,44,1,2,52,64,326.455769568662,1
4709,44,1,2,53,65,322.689769833725,1
4710,44,1,2,54,66,286.789538342548,1
4711,44,1,2,55,67,276.76300432843,1
4712,44,1,2,56,68,278.806363073986,1
4713,44,1,2,57,69,299.652795946194,1
4714,44,1,2,58,70,308.548430775393,1
4715,44,1,2,59,71,346.509634100072,1
4716,44,1,2,60,72,248.660761573019,1
4717,44,1,2,61,73,343.346065550674,1
4718,44,1,2,62,74,277.000647411972,1
4719,44,1,2,63,75,299.208407172618,1
4720,44,1,2,64,76,316.991334217427,1
4721,44,1,2,65,77,350.137759271117,1
4722,44,1,2,66,78,367.023945872576,1
4723,44,1,2,67,79,303.473706632637,1
4724,44,1,2,68,80,372.72495714419,1
4725,44,1,2,69,81,337.637630820663,1
4726,44,1,2,70,82,330.466681301722,1
4727,44,1,2,71,83,328.696760112478,1
4728,44,1,2,72,84,313.040471430204,1
4729,44,1,3,1,85,231.984448544998,1
4730,44,1,3,2,86,254.457975482926,1
4731,44,1,3,3,87,247.798170175668,1
4732,44,1,3,4,88,244.929829995306,1
4733,44,1,3,5,89,309.611649253026,1
4734,44,1,3,6,90,337.038262381993,1
4735,44,1,3,7,91,287.648103109923,1
4736,44,1,3,8,92,256.864139759562,1
4737,44,1,3,9,93,249.391776719912,1
4738,44,1,3,10,94,273.076936785163,1
4739,44,1,3,11,95,258.899652385408,1
4740,44,1,3,12,96,319.688659132749,1
4741,44,1,4,1,97,296.109180623802,1
4742,44,1,4,2,98,303.309675293841,1
4743,44,1,4,3,99,303.121430435964,1
4744,44,1,4,4,100,333.29864079088,1
4745,44,1,4,5,101,349.002389788048,1
4746,44,1,4,6,102,345.267683994559,1
4747,44,1,4,7,103,336.976880391376,1
4748,44,1,4,8,104,326.132363430671,1
4749,44,1,4,9,105,,0
4750,44,1,4,10,106,,0
4751,44,1,4,11,107,,0
4752,44,1,4,12,108,332.556156255947,1
4753,45,1,1,1,1,399.546383951609,1
4754,45,1,1,2,2,197.342266037009,1
4755,45,1,1,3,3,243.498873132999,1
4756,45,1,1,4,4,243.991525993579,1
4757,45,1,1,5,5,209.362098861747,1
4758,45,1,1,6,6,319.147155466758,1
4759,45,1,1,7,7,268.039946319051,1
4760,45,1,1,8,8,,0
4761,45,1,1,9,9,260.41302276255,1
4762,45,1,1,10,10,258.430302121663,1
4763,45,1,1,11,11,241.796360356184,1
4764,45,1,1,12,12,267.564567184575,1
4765,45,1,2,1,13,230.299914424435,1
4766,45,1,2,2,14,228.794920857428,1
4767,45,1,2,3,15,205.155504359959,1
4768,45,1,2,4,16,213.810590028365,1
4769,45,1,2,5,17,196.309667084952,1
4770,45,1,2,6,18,208.027692014311,1
4771,45,1,2,7,19,196.115044919606,1
4772,45,1,2,8,20,228.124773227636,1
4773,45,1,2,9,21,243.32480399317,1
4774,45,1,2,10,22,205.816130681685,1
4775,45,1,2,11,23,226.810628954075,1
4776,45,1,2,12,24,197.4112691043,1
4777,45,1,2,13,25,218.943080398663,1
4778,45,1,2,14,26,249.895135294866,1
4779,45,1,2,15,27,217.74415278439,1
4780,45,1,2,16,28,233.146778753696,1
4781,45,1,2,17,29,200.421021630449,1
4782,45,1,2,18,30,224.179160720658,1
4783,45,1,2,19,31,224.372880887085,1
4784,45,1,2,20,32,169.161436312183,1
4785,45,1,2,21,33,229.943843682028,1
4786,45,1,2,22,34,221.237792294445,1
4787,45,1,2,23,35,196.71069322719,1
4788,45,1,2,24,36,257.629409762619,1
4789,45,1,2,25,37,204.570019217723,1
4790,45,1,2,26,38,192.020116342847,1
4791,45,1,2,27,39,208.000478254128,1
4792,45,1,2,28,40,243.657579477785,1
4793,45,1,2,29,41,193.02495963042,1
4794,45,1,2,30,42,221.290716516002,1
4795,45,1,2,31,43,246.088740362027,1
4796,45,1,2,32,44,206.911955253966,1
4797,45,1,2,33,45,271.075418411665,1
4798,45,1,2,34,46,235.879074307602,1
4799,45,1,2,35,47,186.381118309416,1
4800,45,1,2,36,48,208.899673526845,1
4801,45,1,2,37,49,271.222258720166,1
4802,45,1,2,38,50,236.580865514559,1
4803,45,1,2,39,51,243.056122234664,1
4804,45,1,2,40,52,220.889587968992,1
4805,45,1,2,41,53,208.159910522998,1
4806,45,1,2,42,54,216.223141081892,1
4807,45,1,2,43,55,216.123618438065,1
4808,45,1,2,44,56,224.672169767062,1
4809,45,1,2,45,57,214.564786442245,1
4810,45,1,2,46,58,238.139722339876,1
4811,45,1,2,47,59,185.809491059235,1
4812,45,1,2,48,60,226.437034291722,1
4813,45,1,2,49,61,221.013158989296,1
4814,45,1,2,50,62,247.292464533569,1
4815,45,1,2,51,63,249.136302544728,1
4816,45,1,2,52,64,185.353737657122,1
4817,45,1,2,53,65,236.83984831213,1
4818,45,1,2,54,66,213.778162919302,1
4819,45,1,2,55,67,229.873775375313,1
4820,45,1,2,56,68,229.808193833772,1
4821,45,1,2,57,69,191.856833974615,1
4822,45,1,2,58,70,237.561610540769,1
4823,45,1,2,59,71,216.906570190279,1
4824,45,1,2,60,72,232.181395340901,1
4825,45,1,2,61,73,227.547441309042,1
4826,45,1,2,62,74,282.118104742977,1
4827,45,1,2,63,75,206.535407214666,1
4828,45,1,2,64,76,221.36753039228,1
4829,45,1,2,65,77,240.736451991868,1
4830,45,1,2,66,78,239.834206025786,1
4831,45,1,2,67,79,224.518485738713,1
4832,45,1,2,68,80,225.850856504311,1
4833,45,1,2,69,81,238.078264225341,1
4834,45,1,2,70,82,258.994642618537,1
4835,45,1,2,71,83,265.742368233598,1
4836,45,1,2,72,84,230.580799771747,1
4837,45,1,3,1,85,235.882670677007,1
4838,45,1,3,2,86,187.80879458724,1
4839,45,1,3,3,87,214.1579697083,1
4840,45,1,3,4,88,231.371681692032,1
4841,45,1,3,5,89,210.763851831803,1
4842,45,1,3,6,90,266.440956131061,1
4843,45,1,3,7,91,228.521095147236,1
4844,45,1,3,8,92,234.637959760586,1
4845,45,1,3,9,93,268.558487723024,1
4846,45,1,3,10,94,250.004381436607,1
4847,45,1,3,11,95,239.548659102507,1
4848,45,1,3,12,96,245.031038314303,1
4849,45,1,4,1,97,273.226294086241,1
4850,45,1,4,2,98,248.530840406245,1
4851,45,1,4,3,99,187.44940088626,1
4852,45,1,4,4,100,283.042541077718,1
4853,45,1,4,5,101,266.226734128501,1
4854,45,1,4,6,102,270.936514489555,1
4855,45,1,4,7,103,259.145419698512,1
4856,45,1,4,8,104,301.355652019057,1
4857,45,1,4,9,105,238.215095594667,1
4858,45,1,4,10,106,284.279414648897,1
4859,45,1,4,11,107,272.515332051238,1
4860,45,1,4,12,108,228.67287754744,1
4861,46,2,0,1,1,,0
4862,46,2,0,2,2,261.974474023371,1
4863,46,2,0,3,3,359.476405584376,1
4864,46,2,0,4,4,217.046599546359,1
4865,46,2,0,5,5,210.744365112548,1
4866,46,2,0,6,6,187.193685972015,1
4867,46,2,0,7,7,211.746701635744,1
4868,46,2,0,8,8,242.213893224398,1
4869,46,2,0,9,9,218.686786380967,1
4870,46,2,0,10,10,,0
4871,46,2,0,11,11,225.983842116277,1
4872,46,2,0,12,12,221.075585834016,1
4873,46,2,2,1,13,152.162195761142,1
4874,46,2,2,2,14,229.068908052287,1
4875,46,2,2,3,15,245.4897322404,1
4876,46,2,2,4,16,256.119854536066,1
4877,46,2,2,5,17,,0
4878,46,2,2,6,18,216.187124508473,1
4879,46,2,2,7,19,208.479148089302,1
4880,46,2,2,8,20,287.502587853914,1
4881,46,2,2,9,21,438.483638034645,1
4882,46,2,2,10,22,240.200547256323,1
4883,46,2,2,11,23,300.76705667517,1
4884,46,2,2,12,24,286.445340667117,1
4885,46,2,2,13,25,182.838509184658,1
4886,46,2,2,14,26,309.132508348387,1
4887,46,2,2,15,27,276.342404018234,1
4888,46,2,2,16,28,243.968088550025,1
4889,46,2,2,17,29,,0
4890,46,2,2,18,30,223.016212649888,1
4891,46,2,2,19,31,263.135568439395,1
4892,46,2,2,20,32,240.837503792353,1
4893,46,2,2,21,33,273.739272776967,1
4894,46,2,2,22,34,212.824402797826,1
4895,46,2,2,23,35,223.454543714852,1
4896,46,2,2,24,36,214.737642639159,1
4897,46,2,2,25,37,251.944370480244,1
4898,46,2,2,26,38,358.982172433128,1
4899,46,2,2,27,39,481.514663958284,1
4900,46,2,2,28,40,182.067256422451,1
4901,46,2,2,29,41,246.982845070052,1
4902,46,2,2,30,42,245.635382873848,1
4903,46,2,2,31,43,309.719769095668,1
4904,46,2,2,32,44,271.373121504139,1
4905,46,2,2,33,45,222.619201653782,1
4906,46,2,2,34,46,262.732440193702,1
4907,46,2,2,35,47,204.741893900706,1
4908,46,2,2,36,48,191.417846712808,1
4909,46,2,2,37,49,357.03513824897,1
4910,46,2,2,38,50,212.425369523369,1
