index,id,group_id,phase_id,trial_phase
8597,103,4,2,53
8598,103,4,2,54
8599,103,4,2,55
8600,103,4,2,56
8601,103,4,2,57
8602,103,4,2,58
8603,103,4,2,59
8604,103,4,2,60
8605,103,4,2,61
8606,103,4,2,62
8607,103,4,2,63
8608,103,4,2,64
8609,103,4,2,65
8610,103,4,2,66
8611,103,4,2,67
8612,103,4,2,68
8613,103,4,2,69
8614,103,4,2,70
8615,103,4,2,71
8616,103,4,2,72
8617,103,4,3,1
8618,103,4,3,2
8619,103,4,3,3
8620,103,4,3,4
8621,103,4,3,5
8622,103,4,3,6
8623,103,4,3,7
8624,103,4,3,8
8625,103,4,3,9
8626,103,4,3,10
8627,103,4,3,11
8628,103,4,3,12
8629,103,4,4,1
8630,103,4,4,2
8631,103,4,4,3
8632,103,4,4,4
8633,103,4,4,5
8634,103,4,4,6
8635,103,4,4,7
8636,103,4,4,8
8637,103,4,4,9
8638,103,4,4,10
8639,103,4,4,11
8640,103,4,4,12
8641,104,3,1,1
8642,104,3,1,2
8643,104,3,1,3
8644,104,3,1,4
8645,104,3,1,5
8646,104,3,1,6
8647,104,3,1,7
8648,104,3,1,8
8649,104,3,1,9
8650,104,3,1,10
8651,104,3,1,11
8652,104,3,1,12
8653,104,3,2,1
8654,104,3,2,2
8655,104,3,2,3
8656,104,3,2,4
8657,104,3,2,5
8658,104,3,2,6
8659,104,3,2,7
8660,104,3,2,8
8661,104,3,2,9
8662,104,3,2,10
8663,104,3,2,11
8664,104,3,2,12
8665,104,3,2,13
8666,104,3,2,14
8667,104,3,2,15
8668,104,3,2,16
8669,104,3,2,17
8670,104,3,2,18
8671,104,3,2,19
8672,104,3,2,20
8673,104,3,2,21
8674,104,3,2,22
8675,104,3,2,23
8676,104,3,2,24
8677,104,3,2,25
8678,104,3,2,26
8679,104,3,2,27
8680,104,3,2,28
8681,104,3,2,29
8682,104,3,2,30
8683,104,3,2,31
8684,104,3,2,32
8685,104,3,2,33
8686,104,3,2,34
8687,104,3,2,35
8688,104,3,2,36
8689,104,3,2,37
8690,104,3,2,38
8691,104,3,2,39
8692,104,3,2,40
8693,104,3,2,41
8694,104,3,2,42
8695,104,3,2,43
8696,104,3,2,44
8697,104,3,2,45
8698,104,3,2,46
8699,104,3,2,47
8700,104,3,2,48
8701,104,3,2,49
8702,104,3,2,50
8703,104,3,2,51
8704,104,3,2,52
8705,104,3,2,53
8706,104,3,2,54
8707,104,3,2,55
8708,104,3,2,56
8709,104,3,2,57
8710,104,3,2,58
8711,104,3,2,59
8712,104,3,2,60
8713,104,3,2,61
8714,104,3,2,62
8715,104,3,2,63
8716,104,3,2,64
8717,104,3,2,65
8718,104,3,2,66
8719,104,3,2,67
8720,104,3,2,68
8721,104,3,2,69
8722,104,3,2,70
8723,104,3,2,71
8724,104,3,2,72
8725,104,3,3,1
8726,104,3,3,2
8727,104,3,3,3
8728,104,3,3,4
8729,104,3,3,5
8730,104,3,3,6
8731,104,3,3,7
8732,104,3,3,8
8733,104,3,3,9
8734,104,3,3,10
8735,104,3,3,11
8736,104,3,3,12
8737,104,3,4,1
8738,104,3,4,2
8739,104,3,4,3
8740,104,3,4,4
8741,104,3,4,5
8742,104,3,4,6
8743,104,3,4,7
8744,104,3,4,8
8745,104,3,4,9
8746,104,3,4,10
8747,104,3,4,11
8748,104,3,4,12
8749,105,4,1,1
8750,105,4,1,2
8751,105,4,1,3
8752,105,4,1,4
8753,105,4,1,5
8754,105,4,1,6
8755,105,4,1,7
8756,105,4,1,8
8757,105,4,1,9
8758,105,4,1,10
8759,105,4,1,11
8760,105,4,1,12
8761,105,4,2,1
8762,105,4,2,2
8763,105,4,2,3
8764,105,4,2,4
8765,105,4,2,5
8766,105,4,2,6
8767,105,4,2,7
8768,105,4,2,8
8769,105,4,2,9
8770,105,4,2,10
8771,105,4,2,11
8772,105,4,2,12
8773,105,4,2,13
8774,105,4,2,14
8775,105,4,2,15
8776,105,4,2,16
8777,105,4,2,17
8778,105,4,2,18
8779,105,4,2,19
8780,105,4,2,20
8781,105,4,2,21
8782,105,4,2,22
8783,105,4,2,23
8784,105,4,2,24
8785,105,4,2,25
8786,105,4,2,26
8787,105,4,2,27
8788,105,4,2,28
8789,105,4,2,29
8790,105,4,2,30
8791,105,4,2,31
8792,105,4,2,32
8793,105,4,2,33
8794,105,4,2,34
8795,105,4,2,35
8796,105,4,2,36
8797,105,4,2,37
8798,105,4,2,38
8799,105,4,2,39
8800,105,4,2,40
8801,105,4,2,41
8802,105,4,2,42
8803,105,4,2,43
8804,105,4,2,44
8805,105,4,2,45
8806,105,4,2,46
8807,105,4,2,47
8808,105,4,2,48
8809,105,4,2,49
8810,105,4,2,50
8811,105,4,2,51
8812,105,4,2,52
8813,105,4,2,53
8814,105,4,2,54
8815,105,4,2,55
8816,105,4,2,56
8817,105,4,2,57
8818,105,4,2,58
8819,105,4,2,59
8820,105,4,2,60
8821,105,4,2,61
8822,105,4,2,62
8823,105,4,2,63
8824,105,4,2,64
8825,105,4,2,65
8826,105,4,2,66
8827,105,4,2,67
8828,105,4,2,68
8829,105,4,2,69
8830,105,4,2,70
8831,105,4,2,71
8832,105,4,2,72
8833,105,4,3,1
8834,105,4,3,2
8835,105,4,3,3
8836,105,4,3,4
8837,105,4,3,5
8838,105,4,3,6
8839,105,4,3,7
8840,105,4,3,8
8841,105,4,3,9
8842,105,4,3,10
8843,105,4,3,11
8844,105,4,3,12
8845,105,4,4,1
8846,105,4,4,2
8847,105,4,4,3
8848,105,4,4,4
8849,105,4,4,5
8850,105,4,4,6
8851,105,4,4,7
8852,105,4,4,8
8853,105,4,4,9
8854,105,4,4,10
8855,105,4,4,11
8856,105,4,4,12
8857,106,3,1,1
8858,106,3,1,2
8859,106,3,1,3
8860,106,3,1,4
8861,106,3,1,5
8862,106,3,1,6
8863,106,3,1,7
8864,106,3,1,8
8865,106,3,1,9
8866,106,3,1,10
8867,106,3,1,11
8868,106,3,1,12
8869,106,3,2,1
8870,106,3,2,2
8871,106,3,2,3
8872,106,3,2,4
8873,106,3,2,5
8874,106,3,2,6
8875,106,3,2,7
8876,106,3,2,8
8877,106,3,2,9
8878,106,3,2,10
8879,106,3,2,11
8880,106,3,2,12
8881,106,3,2,13
8882,106,3,2,14
8883,106,3,2,15
8884,106,3,2,16
8885,106,3,2,17
8886,106,3,2,18
8887,106,3,2,19
8888,106,3,2,20
8889,106,3,2,21
8890,106,3,2,22
8891,106,3,2,23
8892,106,3,2,24
8893,106,3,2,25
8894,106,3,2,26
8895,106,3,2,27
8896,106,3,2,28
8897,106,3,2,29
8898,106,3,2,30
8899,106,3,2,31
8900,106,3,2,32
8901,106,3,2,33
8902,106,3,2,34
8903,106,3,2,35
8904,106,3,2,36
8905,106,3,2,37
8906,106,3,2,38
8907,106,3,2,39
8908,106,3,2,40
8909,106,3,2,41
8910,106,3,2,42
8911,106,3,2,43
8912,106,3,2,44
8913,106,3,2,45
8914,106,3,2,46
8915,106,3,2,47
8916,106,3,2,48
8917,106,3,2,49
8918,106,3,2,50
8919,106,3,2,51
8920,106,3,2,52
8921,106,3,2,53
8922,106,3,2,54
8923,106,3,2,55
8924,106,3,2,56
8925,106,3,2,57
8926,106,3,2,58
8927,106,3,2,59
8928,106,3,2,60
8929,106,3,2,61
8930,106,3,2,62
8931,106,3,2,63
8932,106,3,2,64
8933,106,3,2,65
8934,106,3,2,66
8935,106,3,2,67
8936,106,3,2,68
8937,106,3,2,69
8938,106,3,2,70
8939,106,3,2,71
8940,106,3,2,72
8941,106,3,3,1
8942,106,3,3,2
8943,106,3,3,3
8944,106,3,3,4
8945,106,3,3,5
8946,106,3,3,6
8947,106,3,3,7
8948,106,3,3,8
8949,106,3,3,9
8950,106,3,3,10
8951,106,3,3,11
8952,106,3,3,12
8953,106,3,4,1
8954,106,3,4,2
8955,106,3,4,3
8956,106,3,4,4
8957,106,3,4,5
8958,106,3,4,6
8959,106,3,4,7
8960,106,3,4,8
8961,106,3,4,9
8962,106,3,4,10
8963,106,3,4,11
8964,106,3,4,12
8965,107,4,0,1
8966,107,4,0,2
8967,107,4,0,3
8968,107,4,0,4
8969,107,4,0,5
8970,107,4,0,6
8971,107,4,0,7
8972,107,4,0,8
8973,107,4,0,9
8974,107,4,0,10
8975,107,4,0,11
8976,107,4,0,12
8977,107,4,2,1
8978,107,4,2,2
8979,107,4,2,3
8980,107,4,2,4
8981,107,4,2,5
8982,107,4,2,6
8983,107,4,2,7
8984,107,4,2,8
8985,107,4,2,9
8986,107,4,2,10
8987,107,4,2,11
8988,107,4,2,12
8989,107,4,2,13
8990,107,4,2,14
8991,107,4,2,15
8992,107,4,2,16
8993,107,4,2,17
8994,107,4,2,18
8995,107,4,2,19
8996,107,4,2,20
8997,107,4,2,21
8998,107,4,2,22
8999,107,4,2,23
9000,107,4,2,24
9001,107,4,2,25
9002,107,4,2,26
9003,107,4,2,27
9004,107,4,2,28
9005,107,4,2,29
9006,107,4,2,30
9007,107,4,2,31
9008,107,4,2,32
9009,107,4,2,33
9010,107,4,2,34
9011,107,4,2,35
9012,107,4,2,36
9013,107,4,2,37
9014,107,4,2,38
9015,107,4,2,39
9016,107,4,2,40
9017,107,4,2,41
9018,107,4,2,42
9019,107,4,2,43
9020,107,4,2,44
9021,107,4,2,45
9022,107,4,2,46
9023,107,4,2,47
9024,107,4,2,48
9025,107,4,2,49
9026,107,4,2,50
9027,107,4,2,51
9028,107,4,2,52
9029,107,4,2,53
9030,107,4,2,54
9031,107,4,2,55
9032,107,4,2,56
9033,107,4,2,57
9034,107,4,2,58
9035,107,4,2,59
9036,107,4,2,60
9037,107,4,2,61
9038,107,4,2,62
9039,107,4,2,63
9040,107,4,2,64
9041,107,4,2,65
9042,107,4,2,66
9043,107,4,2,67
9044,107,4,2,68
9045,107,4,2,69
9046,107,4,2,70
9047,107,4,2,71
9048,107,4,2,72
9049,107,4,3,1
9050,107,4,3,2
9051,107,4,3,3
9052,107,4,3,4
9053,107,4,3,5
9054,107,4,3,6
9055,107,4,3,7
9056,107,4,3,8
9057,107,4,3,9
9058,107,4,3,10
9059,107,4,3,11
9060,107,4,3,12
9061,107,4,4,1
9062,107,4,4,2
9063,107,4,4,3
9064,107,4,4,4
9065,107,4,4,5
9066,107,4,4,6
9067,107,4,4,7
9068,107,4,4,8
9069,107,4,4,9
9070,107,4,4,10
9071,107,4,4,11
9072,107,4,4,12
9073,108,4,0,1
9074,108,4,0,2
9075,108,4,0,3
9076,108,4,0,4
9077,108,4,0,5
9078,108,4,0,6
9079,108,4,0,7
9080,108,4,0,8
9081,108,4,0,9
9082,108,4,0,10
9083,108,4,0,11
9084,108,4,0,12
9085,108,4,2,1
9086,108,4,2,2
9087,108,4,2,3
9088,108,4,2,4
9089,108,4,2,5
9090,108,4,2,6
9091,108,4,2,7
9092,108,4,2,8
9093,108,4,2,9
9094,108,4,2,10
9095,108,4,2,11
9096,108,4,2,12
9097,108,4,2,13
9098,108,4,2,14
9099,108,4,2,15
9100,108,4,2,16
9101,108,4,2,17
9102,108,4,2,18
9103,108,4,2,19
9104,108,4,2,20
9105,108,4,2,21
9106,108,4,2,22
9107,108,4,2,23
9108,108,4,2,24
9109,108,4,2,25
9110,108,4,2,26
9111,108,4,2,27
9112,108,4,2,28
9113,108,4,2,29
9114,108,4,2,30
9115,108,4,2,31
9116,108,4,2,32
9117,108,4,2,33
9118,108,4,2,34
9119,108,4,2,35
9120,108,4,2,36
9121,108,4,2,37
9122,108,4,2,38
9123,108,4,2,39
9124,108,4,2,40
9125,108,4,2,41
9126,108,4,2,42
9127,108,4,2,43
9128,108,4,2,44
9129,108,4,2,45
9130,108,4,2,46
9131,108,4,2,47
9132,108,4,2,48
9133,108,4,2,49
9134,108,4,2,50
9135,108,4,2,51
9136,108,4,2,52
9137,108,4,2,53
9138,108,4,2,54
9139,108,4,2,55
9140,108,4,2,56
9141,108,4,2,57
9142,108,4,2,58
9143,108,4,2,59
9144,108,4,2,60
9145,108,4,2,61
9146,108,4,2,62
9147,108,4,2,63
9148,108,4,2,64
9149,108,4,2,65
9150,108,4,2,66
9151,108,4,2,67
9152,108,4,2,68
9153,108,4,2,69
9154,108,4,2,70
9155,108,4,2,71
9156,108,4,2,72
9157,108,4,3,1
9158,108,4,3,2
9159,108,4,3,3
9160,108,4,3,4
9161,108,4,3,5
9162,108,4,3,6
9163,108,4,3,7
9164,108,4,3,8
9165,108,4,3,9
9166,108,4,3,10
9167,108,4,3,11
9168,108,4,3,12
9169,108,4,4,1
9170,108,4,4,2
9171,108,4,4,3
9172,108,4,4,4
9173,108,4,4,5
9174,108,4,4,6
9175,108,4,4,7
9176,108,4,4,8
9177,108,4,4,9
9178,108,4,4,10
9179,108,4,4,11
9180,108,4,4,12
9181,109,3,1,1
9182,109,3,1,2
9183,109,3,1,3
9184,109,3,1,4
9185,109,3,1,5
9186,109,3,1,6
9187,109,3,1,7
9188,109,3,1,8
9189,109,3,1,9
9190,109,3,1,10
9191,109,3,1,11
9192,109,3,1,12
9193,109,3,2,1
9194,109,3,2,2
9195,109,3,2,3
9196,109,3,2,4
9197,109,3,2,5
9198,109,3,2,6
9199,109,3,2,7
9200,109,3,2,8
9201,109,3,2,9
9202,109,3,2,10
9203,109,3,2,11
9204,109,3,2,12
9205,109,3,2,13
9206,109,3,2,14
9207,109,3,2,15
9208,109,3,2,16
9209,109,3,2,17
9210,109,3,2,18
9211,109,3,2,19
9212,109,3,2,20
9213,109,3,2,21
9214,109,3,2,22
9215,109,3,2,23
9216,109,3,2,24
9217,109,3,2,25
9218,109,3,2,26
9219,109,3,2,27
9220,109,3,2,28
9221,109,3,2,29
9222,109,3,2,30
9223,109,3,2,31
9224,109,3,2,32
9225,109,3,2,33
9226,109,3,2,34
9227,109,3,2,35
9228,109,3,2,36
9229,109,3,2,37
9230,109,3,2,38
9231,109,3,2,39
9232,109,3,2,40
9233,109,3,2,41
9234,109,3,2,42
9235,109,3,2,43
9236,109,3,2,44
9237,109,3,2,45
9238,109,3,2,46
9239,109,3,2,47
9240,109,3,2,48
9241,109,3,2,49
9242,109,3,2,50
9243,109,3,2,51
9244,109,3,2,52
9245,109,3,2,53
9246,109,3,2,54
9247,109,3,2,55
9248,109,3,2,56
9249,109,3,2,57
9250,109,3,2,58
9251,109,3,2,59
9252,109,3,2,60
9253,109,3,2,61
9254,109,3,2,62
9255,109,3,2,63
9256,109,3,2,64
9257,109,3,2,65
9258,109,3,2,66
9259,109,3,2,67
9260,109,3,2,68
9261,109,3,2,69
9262,109,3,2,70
9263,109,3,2,71
9264,109,3,2,72
9265,109,3,3,1
9266,109,3,3,2
9267,109,3,3,3
9268,109,3,3,4
9269,109,3,3,5
9270,109,3,3,6
9271,109,3,3,7
9272,109,3,3,8
9273,109,3,3,9
9274,109,3,3,10
9275,109,3,3,11
9276,109,3,3,12
9277,109,3,4,1
9278,109,3,4,2
9279,109,3,4,3
9280,109,3,4,4
9281,109,3,4,5
9282,109,3,4,6
9283,109,3,4,7
9284,109,3,4,8
9285,109,3,4,9
9286,109,3,4,10
9287,109,3,4,11
9288,109,3,4,12
9289,110,3,1,1
9290,110,3,1,2
9291,110,3,1,3
9292,110,3,1,4
9293,110,3,1,5
9294,110,3,1,6
9295,110,3,1,7
9296,110,3,1,8
9297,110,3,1,9
9298,110,3,1,10
9299,110,3,1,11
9300,110,3,1,12
9301,110,3,2,1
9302,110,3,2,2
9303,110,3,2,3
9304,110,3,2,4
9305,110,3,2,5
9306,110,3,2,6
9307,110,3,2,7
9308,110,3,2,8
9309,110,3,2,9
9310,110,3,2,10
9311,110,3,2,11
9312,110,3,2,12
9313,110,3,2,13
9314,110,3,2,14
9315,110,3,2,15
9316,110,3,2,16
9317,110,3,2,17
9318,110,3,2,18
9319,110,3,2,19
9320,110,3,2,20
9321,110,3,2,21
9322,110,3,2,22
9323,110,3,2,23
9324,110,3,2,24
9325,110,3,2,25
9326,110,3,2,26
9327,110,3,2,27
9328,110,3,2,28
9329,110,3,2,29
9330,110,3,2,30
9331,110,3,2,31
9332,110,3,2,32
9333,110,3,2,33
9334,110,3,2,34
9335,110,3,2,35
9336,110,3,2,36
9337,110,3,2,37
9338,110,3,2,38
9339,110,3,2,39
9340,110,3,2,40
9341,110,3,2,41
9342,110,3,2,42
9343,110,3,2,43
9344,110,3,2,44
9345,110,3,2,45
9346,110,3,2,46
9347,110,3,2,47
9348,110,3,2,48
9349,110,3,2,49
9350,110,3,2,50
9351,110,3,2,51
9352,110,3,2,52
9353,110,3,2,53
9354,110,3,2,54
9355,110,3,2,55
9356,110,3,2,56
9357,110,3,2,57
9358,110,3,2,58
9359,110,3,2,59
9360,110,3,2,60
9361,110,3,2,61
9362,110,3,2,62
9363,110,3,2,63
9364,110,3,2,64
9365,110,3,2,65
9366,110,3,2,66
9367,110,3,2,67
9368,110,3,2,68
9369,110,3,2,69
9370,110,3,2,70
9371,110,3,2,71
9372,110,3,2,72
9373,110,3,3,1
9374,110,3,3,2
9375,110,3,3,3
9376,110,3,3,4
9377,110,3,3,5
9378,110,3,3,6
9379,110,3,3,7
9380,110,3,3,8
9381,110,3,3,9
9382,110,3,3,10
9383,110,3,3,11
9384,110,3,3,12
9385,110,3,4,1
9386,110,3,4,2
9387,110,3,4,3
9388,110,3,4,4
9389,110,3,4,5
9390,110,3,4,6
9391,110,3,4,7
9392,110,3,4,8
9393,110,3,4,9
9394,110,3,4,10
9395,110,3,4,11
9396,110,3,4,12
9397,111,3,1,1
9398,111,3,1,2
9399,111,3,1,3
9400,111,3,1,4
9401,111,3,1,5
9402,111,3,1,6
9403,111,3,1,7
9404,111,3,1,8
9405,111,3,1,9
9406,111,3,1,10
9407,111,3,1,11
9408,111,3,1,12
9409,111,3,2,1
9410,111,3,2,2
9411,111,3,2,3
9412,111,3,2,4
9413,111,3,2,5
9414,111,3,2,6
9415,111,3,2,7
9416,111,3,2,8
9417,111,3,2,9
9418,111,3,2,10
9419,111,3,2,11
9420,111,3,2,12
9421,111,3,2,13
9422,111,3,2,14
9423,111,3,2,15
9424,111,3,2,16
9425,111,3,2,17
9426,111,3,2,18
9427,111,3,2,19
9428,111,3,2,20
9429,111,3,2,21
9430,111,3,2,22
9431,111,3,2,23
9432,111,3,2,24
9433,111,3,2,25
9434,111,3,2,26
9435,111,3,2,27
9436,111,3,2,28
9437,111,3,2,29
9438,111,3,2,30
9439,111,3,2,31
9440,111,3,2,32
9441,111,3,2,33
9442,111,3,2,34
9443,111,3,2,35
9444,111,3,2,36
9445,111,3,2,37
9446,111,3,2,38
9447,111,3,2,39
9448,111,3,2,40
9449,111,3,2,41
9450,111,3,2,42
9451,111,3,2,43
9452,111,3,2,44
9453,111,3,2,45
9454,111,3,2,46
9455,111,3,2,47
9456,111,3,2,48
9457,111,3,2,49
9458,111,3,2,50
9459,111,3,2,51
9460,111,3,2,52
9461,111,3,2,53
9462,111,3,2,54
9463,111,3,2,55
9464,111,3,2,56
9465,111,3,2,57
9466,111,3,2,58
9467,111,3,2,59
9468,111,3,2,60
9469,111,3,2,61
9470,111,3,2,62
9471,111,3,2,63
9472,111,3,2,64
9473,111,3,2,65
9474,111,3,2,66
9475,111,3,2,67
9476,111,3,2,68
9477,111,3,2,69
9478,111,3,2,70
9479,111,3,2,71
9480,111,3,2,72
9481,111,3,3,1
9482,111,3,3,2
9483,111,3,3,3
9484,111,3,3,4
9485,111,3,3,5
9486,111,3,3,6
9487,111,3,3,7
9488,111,3,3,8
9489,111,3,3,9
9490,111,3,3,10
9491,111,3,3,11
9492,111,3,3,12
9493,111,3,4,1
9494,111,3,4,2
9495,111,3,4,3
9496,111,3,4,4
9497,111,3,4,5
9498,111,3,4,6
9499,111,3,4,7
9500,111,3,4,8
9501,111,3,4,9
9502,111,3,4,10
9503,111,3,4,11
9504,111,3,4,12
9505,112,3,0,1
9506,112,3,0,2
9507,112,3,0,3
9508,112,3,0,4
9509,112,3,0,5
9510,112,3,0,6
9511,112,3,0,7
9512,112,3,0,8
9513,112,3,0,9
9514,112,3,0,10
9515,112,3,0,11
9516,112,3,0,12
9517,112,3,2,1
9518,112,3,2,2
9519,112,3,2,3
9520,112,3,2,4
9521,112,3,2,5
9522,112,3,2,6
9523,112,3,2,7
9524,112,3,2,8
9525,112,3,2,9
9526,112,3,2,10
9527,112,3,2,11
9528,112,3,2,12
9529,112,3,2,13
9530,112,3,2,14
9531,112,3,2,15
9532,112,3,2,16
9533,112,3,2,17
9534,112,3,2,18
9535,112,3,2,19
9536,112,3,2,20
9537,112,3,2,21
9538,112,3,2,22
9539,112,3,2,23
9540,112,3,2,24
9541,112,3,2,25
9542,112,3,2,26
9543,112,3,2,27
9544,112,3,2,28
9545,112,3,2,29
9546,112,3,2,30
9547,112,3,2,31
9548,112,3,2,32
9549,112,3,2,33
9550,112,3,2,34
9551,112,3,2,35
9552,112,3,2,36
9553,112,3,2,37
9554,112,3,2,38
9555,112,3,2,39
9556,112,3,2,40
9557,112,3,2,41
9558,112,3,2,42
9559,112,3,2,43
9560,112,3,2,44
9561,112,3,2,45
9562,112,3,2,46
9563,112,3,2,47
9564,112,3,2,48
9565,112,3,2,49
9566,112,3,2,50
9567,112,3,2,51
9568,112,3,2,52
9569,112,3,2,53
9570,112,3,2,54
9571,112,3,2,55
9572,112,3,2,56
9573,112,3,2,57
9574,112,3,2,58
9575,112,3,2,59
9576,112,3,2,60
9577,112,3,2,61
9578,112,3,2,62
9579,112,3,2,63
9580,112,3,2,64
9581,112,3,2,65
9582,112,3,2,66
9583,112,3,2,67
9584,112,3,2,68
9585,112,3,2,69
9586,112,3,2,70
9587,112,3,2,71
9588,112,3,2,72
9589,112,3,3,1
9590,112,3,3,2
9591,112,3,3,3
9592,112,3,3,4
9593,112,3,3,5
9594,112,3,3,6
9595,112,3,3,7
9596,112,3,3,8
9597,112,3,3,9
9598,112,3,3,10
9599,112,3,3,11
9600,112,3,3,12
9601,112,3,4,1
9602,112,3,4,2
9603,112,3,4,3
9604,112,3,4,4
9605,112,3,4,5
9606,112,3,4,6
9607,112,3,4,7
9608,112,3,4,8
9609,112,3,4,9
9610,112,3,4,10
9611,112,3,4,11
9612,112,3,4,12
9613,113,3,1,1
9614,113,3,1,2
9615,113,3,1,3
9616,113,3,1,4
9617,113,3,1,5
9618,113,3,1,6
9619,113,3,1,7
9620,113,3,1,8
9621,113,3,1,9
9622,113,3,1,10
9623,113,3,1,11
9624,113,3,1,12
9625,113,3,2,1
9626,113,3,2,2
9627,113,3,2,3
9628,113,3,2,4
9629,113,3,2,5
9630,113,3,2,6
9631,113,3,2,7
9632,113,3,2,8
9633,113,3,2,9
9634,113,3,2,10
9635,113,3,2,11
9636,113,3,2,12
9637,113,3,2,13
9638,113,3,2,14
9639,113,3,2,15
9640,113,3,2,16
9641,113,3,2,17
9642,113,3,2,18
9643,113,3,2,19
9644,113,3,2,20
9645,113,3,2,21
9646,113,3,2,22
9647,113,3,2,23
9648,113,3,2,24
9649,113,3,2,25
9650,113,3,2,26
9651,113,3,2,27
9652,113,3,2,28
9653,113,3,2,29
9654,113,3,2,30
9655,113,3,2,31
9656,113,3,2,32
9657,113,3,2,33
9658,113,3,2,34
9659,113,3,2,35
9660,113,3,2,36
9661,113,3,2,37
9662,113,3,2,38
9663,113,3,2,39
9664,113,3,2,40
9665,113,3,2,41
9666,113,3,2,42
9667,113,3,2,43
9668,113,3,2,44
9669,113,3,2,45
9670,113,3,2,46
9671,113,3,2,47
9672,113,3,2,48
9673,113,3,2,49
9674,113,3,2,50
9675,113,3,2,51
9676,113,3,2,52
9677,113,3,2,53
9678,113,3,2,54
9679,113,3,2,55
9680,113,3,2,56
9681,113,3,2,57
9682,113,3,2,58
9683,113,3,2,59
9684,113,3,2,60
9685,113,3,2,61
9686,113,3,2,62
9687,113,3,2,63
9688,113,3,2,64
9689,113,3,2,65
9690,113,3,2,66
9691,113,3,2,67
9692,113,3,2,68
9693,113,3,2,69
9694,113,3,2,70
9695,113,3,2,71
9696,113,3,2,72
9697,113,3,3,1
9698,113,3,3,2
9699,113,3,3,3
9700,113,3,3,4
9701,113,3,3,5
9702,113,3,3,6
9703,113,3,3,7
9704,113,3,3,8
9705,113,3,3,9
9706,113,3,3,10
9707,113,3,3,11
9708,113,3,3,12
9709,113,3,4,1
9710,113,3,4,2
9711,113,3,4,3
9712,113,3,4,4
9713,113,3,4,5
9714,113,3,4,6
9715,113,3,4,7
9716,113,3,4,8
9717,113,3,4,9
9718,113,3,4,10
9719,113,3,4,11
9720,113,3,4,12
9721,114,3,1,1
9722,114,3,1,2
9723,114,3,1,3
9724,114,3,1,4
9725,114,3,1,5
9726,114,3,1,6
9727,114,3,1,7
9728,114,3,1,8
9729,114,3,1,9
9730,114,3,1,10
9731,114,3,1,11
9732,114,3,1,12
9733,114,3,2,1
9734,114,3,2,2
9735,114,3,2,3
9736,114,3,2,4
9737,114,3,2,5
9738,114,3,2,6
9739,114,3,2,7
9740,114,3,2,8
9741,114,3,2,9
9742,114,3,2,10
9743,114,3,2,11
9744,114,3,2,12
9745,114,3,2,13
9746,114,3,2,14
9747,114,3,2,15
9748,114,3,2,16
9749,114,3,2,17
9750,114,3,2,18
9751,114,3,2,19
9752,114,3,2,20
9753,114,3,2,21
9754,114,3,2,22
9755,114,3,2,23
9756,114,3,2,24
9757,114,3,2,25
9758,114,3,2,26
9759,114,3,2,27
9760,114,3,2,28
9761,114,3,2,29
9762,114,3,2,30
9763,114,3,2,31
9764,114,3,2,32
9765,114,3,2,33
9766,114,3,2,34
9767,114,3,2,35
9768,114,3,2,36
9769,114,3,2,37
9770,114,3,2,38
9771,114,3,2,39
9772,114,3,2,40
9773,114,3,2,41
9774,114,3,2,42
9775,114,3,2,43
9776,114,3,2,44
9777,114,3,2,45
9778,114,3,2,46
9779,114,3,2,47
9780,114,3,2,48
9781,114,3,2,49
9782,114,3,2,50
9783,114,3,2,51
9784,114,3,2,52
9785,114,3,2,53
9786,114,3,2,54
9787,114,3,2,55
9788,114,3,2,56
9789,114,3,2,57
9790,114,3,2,58
9791,114,3,2,59
9792,114,3,2,60
9793,114,3,2,61
9794,114,3,2,62
9795,114,3,2,63
9796,114,3,2,64
9797,114,3,2,65
9798,114,3,2,66
9799,114,3,2,67
9800,114,3,2,68
9801,114,3,2,69
9802,114,3,2,70
9803,114,3,2,71
9804,114,3,2,72
9805,114,3,3,1
9806,114,3,3,2
9807,114,3,3,3
9808,114,3,3,4
9809,114,3,3,5
9810,114,3,3,6
9811,114,3,3,7
9812,114,3,3,8
9813,114,3,3,9
9814,114,3,3,10
9815,114,3,3,11
9816,114,3,3,12
9817,114,3,4,1
9818,114,3,4,2
9819,114,3,4,3
9820,114,3,4,4
9821,114,3,4,5
9822,114,3,4,6
9823,114,3,4,7
9824,114,3,4,8
9825,114,3,4,9
9826,114,3,4,10
9827,114,3,4,11
9828,114,3,4,12
9829,115,4,1,1
9830,115,4,1,2
9831,115,4,1,3
9832,115,4,1,4
9833,115,4,1,5
9834,115,4,1,6
9835,115,4,1,7
9836,115,4,1,8
9837,115,4,1,9
9838,115,4,1,10
9839,115,4,1,11
9840,115,4,1,12
9841,115,4,2,1
9842,115,4,2,2
9843,115,4,2,3
9844,115,4,2,4
9845,115,4,2,5
9846,115,4,2,6
9847,115,4,2,7
9848,115,4,2,8
9849,115,4,2,9
9850,115,4,2,10
9851,115,4,2,11
9852,115,4,2,12
9853,115,4,2,13
9854,115,4,2,14
9855,115,4,2,15
9856,115,4,2,16
9857,115,4,2,17
9858,115,4,2,18
9859,115,4,2,19
9860,115,4,2,20
9861,115,4,2,21
9862,115,4,2,22
9863,115,4,2,23
9864,115,4,2,24
9865,115,4,2,25
9866,115,4,2,26
9867,115,4,2,27
